,Dataset,Subject,Retest,Ix,Fullname,Sxfm,Dxfm,Clustering,Degree,Homophilic,Homotopic
2609,BNU1,0025912,1,326,BNU1_0025912_1,raw,zscore,(0.1748666355837132+0.061296474487731456j),34.57541341183318,3.369995937378885e-06,0.46752906234300995
2610,BNU1,0025912,1,326,BNU1_0025912_1,raw,ptr,(0.548523778449706+0j),42.53246753246753,0.001082108972606265,0.29999679646647714
2611,BNU1,0025912,1,326,BNU1_0025912_1,raw,combat,(0.23403090568791549+0.001964830452890417j),17.860266484527347,0.0015894264778205628,0.7264810951709015
2612,BNU1,0025912,1,326,BNU1_0025912_1,ptr,raw,(0.43253095171284006+0j),34.51071539496843,0.001791398838314032,0.7236991145380893
2613,BNU1,0025912,1,326,BNU1_0025912_1,ptr,zscore,(0.249933708887001+0.09881288700450838j),-0.6477418230018608,1.7430192180076243e-06,0.4812157668553002
2614,BNU1,0025912,1,326,BNU1_0025912_1,ptr,ptr,(0.43081266759271725+0j),34.42023044772131,0.001025108657501973,0.3824657735243072
2615,BNU1,0025912,1,326,BNU1_0025912_1,ptr,combat,(0.3923488656936684+0.004169902436658361j),34.6558569204999,0.0019026534300770484,0.7464327269647194
2616,BNU1,0025912,2,327,BNU1_0025912_2,raw,raw,(0.20106268459331197+0j),14.455565161971714,0.010767582880781591,0.6128777696153946
2617,BNU1,0025912,2,327,BNU1_0025912_2,raw,zscore,(0.12134484684361661+0.05460172925329206j),15.363617702159095,4.798920905533463e-06,0.40064367233796866
2618,BNU1,0025912,2,327,BNU1_0025912_2,raw,ptr,(0.489634339440984+0j),38.58874458874459,0.004299900586499839,0.3578518060880493
2619,BNU1,0025912,2,327,BNU1_0025912_2,raw,combat,(0.21037240433620708+0.0017264626506561596j),15.474652890835364,0.007830162909887755,0.610007382655658
2620,BNU1,0025912,2,327,BNU1_0025912_2,ptr,raw,(0.42824638750569566+0j),34.510715394968415,0.010767582880781591,0.6128777696153946
2621,BNU1,0025912,2,327,BNU1_0025912_2,ptr,zscore,(0.2247309022658094+0.10428703228179177j),-0.08561136870884455,6.0272750502891734e-06,0.38156259297920386
2622,BNU1,0025912,2,327,BNU1_0025912_2,ptr,ptr,(0.42710335086637674+0j),34.56009996714032,0.0015421757687145543,0.3949921783043579
2623,BNU1,0025912,2,327,BNU1_0025912_2,ptr,combat,(0.39295502056025894+0.003851319928700105j),34.65593182288159,0.007760063153514973,0.6245537457045325
2624,BNU1,0025913,1,328,BNU1_0025913_1,raw,raw,(0.16602517603129596+0j),12.769720387957141,0.9821495215428125,0.2554505670333053
2625,BNU1,0025913,1,328,BNU1_0025913_1,raw,zscore,(0.12417013365403509+0.06284335235986166j),-1.08471326960119,0.8226388612291624,0.16595833804988636
2626,BNU1,0025913,1,328,BNU1_0025913_1,raw,ptr,(0.4360670571285257+0j),34.629437229437215,0.9988390120823035,0.11081112579901575
2627,BNU1,0025913,1,328,BNU1_0025913_1,raw,combat,(0.1849719526532551+0.0007916319773402494j),13.657010529018843,0.9770932993493926,0.3020365046468507
2628,BNU1,0025913,1,328,BNU1_0025913_1,ptr,raw,(0.4271017148822428+0j),34.510715394968436,0.9821495215428125,0.2554505670333053
2629,BNU1,0025913,1,328,BNU1_0025913_1,ptr,zscore,(0.20997021355803144+0.10725951430260625j),0.13302399367344048,0.8470510315323182,0.14384812902199057
2630,BNU1,0025913,1,328,BNU1_0025913_1,ptr,ptr,(0.4313432680439968+0j),34.59302617500158,0.9992513718548197,0.10497582104396258
2631,BNU1,0025913,1,328,BNU1_0025913_1,ptr,combat,(0.42980681865866116+0.001746486921322252j),34.79400274765909,0.9750508656767243,0.2596259067922523
2632,BNU1,0025913,2,329,BNU1_0025913_2,raw,raw,(0.17068746922895844+0j),12.823759205238114,0.49226944435850867,0.20201601426353083
2633,BNU1,0025913,2,329,BNU1_0025913_2,raw,zscore,(0.11062402352279709+0.05438251342822272j),-0.8737481849498846,0.0487865841324436,0.16689299799279717
2634,BNU1,0025913,2,329,BNU1_0025913_2,raw,ptr,(0.43076578810466803+0j),34.43896103896104,0.6202782933362119,0.11957359423873293
2635,BNU1,0025913,2,329,BNU1_0025913_2,raw,combat,(0.18411811788810165+0.0010940639560477192j),13.746162953801145,0.391770847747553,0.2685291882748979
2636,BNU1,0025913,2,329,BNU1_0025913_2,ptr,raw,(0.42620205587012433+0j),34.51071539496843,0.49226944435850867,0.20201601426353083
2637,BNU1,0025913,2,329,BNU1_0025913_2,ptr,zscore,(0.19917914210757226+0.09961123993816394j),0.34503944831248184,0.06501499930538306,0.1311318645970554
2638,BNU1,0025913,2,329,BNU1_0025913_2,ptr,ptr,(0.4325885483394271+0j),34.55421836491217,0.6677747205702201,0.11097493819123422
2639,BNU1,0025913,2,329,BNU1_0025913_2,ptr,combat,(0.41352126273056367+0.002846811227996306j),34.78208439832877,0.3604595852673944,0.22826408406862525
2640,HNU1,0025430,2,330,HNU1_0025430_2,raw,raw,(0.19314759431854506+0j),14.4964117314,0.9063383352459858,0.7707315085298265
2641,HNU1,0025430,2,330,HNU1_0025430_2,raw,zscore,(0.15210452743815805+0.07325860599409315j),7.197409759161045,0.22220651245059758,0.5296616633856003
2642,HNU1,0025430,2,330,HNU1_0025430_2,raw,ptr,(0.45887993505369756+0j),36.623268036311515,0.8265202317766729,0.3884577875692138
2643,HNU1,0025430,2,330,HNU1_0025430_2,raw,combat,(0.20220277953543248+0.002137222577636611j),14.744976381194,0.7788562470326574,0.7022530673135734
2644,HNU1,0025430,2,330,HNU1_0025430_2,ptr,raw,(0.4283740116500277+0j),34.510715394968415,0.9063383352459858,0.7707315085298265
2645,HNU1,0025430,2,330,HNU1_0025430_2,ptr,zscore,(0.22265670730417914+0.11028813351991971j),-0.1966787633841552,0.30912711833564654,0.5520828318489511
2646,HNU1,0025430,2,330,HNU1_0025430_2,ptr,ptr,(0.4316943824569461+0j),34.57487634395033,0.8077206709663567,0.3940792874047271
2647,HNU1,0025430,2,330,HNU1_0025430_2,ptr,combat,(0.42229020115261356+0.0038662571264350544j),34.729034698931116,0.7845830433723153,0.7190119443199295
2648,HNU1,0025427,10,331,HNU1_0025427_10,raw,raw,(0.1742624268821074+0j),13.435407294485715,0.8560926936732116,0.6520973377224638
2649,HNU1,0025427,10,331,HNU1_0025427_10,raw,zscore,(0.13372398868664037+0.06616472945376806j),0.05422033934651731,0.13074161531442818,0.44552826725053263
2650,HNU1,0025427,10,331,HNU1_0025427_10,raw,ptr,(0.42031998432723344+0j),34.32436693741043,0.8383362347340895,0.325815083224812
2651,HNU1,0025427,10,331,HNU1_0025427_10,raw,combat,(0.1916645510186304+0.0025096706940953106j),13.713767280763545,0.6501659989836066,0.5299324598748959
2652,HNU1,0025427,10,331,HNU1_0025427_10,ptr,raw,(0.42679150502623886+0j),34.51071539496842,0.8560926936732116,0.6520973377224638
2653,HNU1,0025427,10,331,HNU1_0025427_10,ptr,zscore,(0.21993311204509883+0.11029958367875317j),-0.3587042157402685,0.22919646941854738,0.4645523230775752
2654,HNU1,0025427,10,331,HNU1_0025427_10,ptr,ptr,(0.4248010243109544+0j),34.57656395518585,0.829024051540991,0.3242841204469808
2655,HNU1,0025427,10,331,HNU1_0025427_10,ptr,combat,(0.41209711662940296+0.004719899341326021j),34.76827140722617,0.6611557774820912,0.5695296427858987
2656,HNU1,0025430,1,332,HNU1_0025430_1,raw,raw,(0.18305173742544378+0j),13.548604841105716,0.8764390357174978,0.9438757091487868
2657,HNU1,0025430,1,332,HNU1_0025430_1,raw,zscore,(0.14899917059910373+0.07595266822578645j),-0.061014116641940216,0.3354877143262259,0.8981208300324682
2658,HNU1,0025430,1,332,HNU1_0025430_1,raw,ptr,(0.4199811313626755+0j),34.454753941710464,0.9130201557420415,0.8539627171705979
2659,HNU1,0025430,1,332,HNU1_0025430_1,raw,combat,(0.19225999244255745+0.003169973387339185j),13.761575268478444,0.7038924408820485,0.9456046916406401
2660,HNU1,0025430,1,332,HNU1_0025430_1,ptr,raw,(0.42620078759040286+0j),34.51071539496841,0.8764390357174978,0.9438757091487868
2661,HNU1,0025430,1,332,HNU1_0025430_1,ptr,zscore,(0.21130668541373432+0.1103023791491676j),-0.33088691507140816,0.4182544904936531,0.9133699159353704
2662,HNU1,0025430,1,332,HNU1_0025430_1,ptr,ptr,(0.4242926563981682+0j),34.64390012389887,0.9171454360214414,0.8613547354082788
2663,HNU1,0025430,1,332,HNU1_0025430_1,ptr,combat,(0.405639460743462+0.005228910290177492j),34.745297431889696,0.7309633845814563,0.9399632762117678
2664,HNU1,0025427,1,333,HNU1_0025427_1,raw,raw,(0.17092269458939824+0j),13.45279231891143,0.9583027640399725,0.9874995805232891
2665,HNU1,0025427,1,333,HNU1_0025427_1,raw,zscore,(0.09851201422306922+0.051191520795721944j),1.9210061384608503,0.6143684203641819,0.9654629886118045
2666,HNU1,0025427,1,333,HNU1_0025427_1,raw,ptr,(0.42633887618943267+0j),34.67095078834209,0.9716409239578745,0.9538767542928448
2667,HNU1,0025427,1,333,HNU1_0025427_1,raw,combat,(0.18176451641658953+0.0027358505175179865j),13.792608887432944,0.8350168514862544,0.9806217470467298
2668,HNU1,0025427,1,333,HNU1_0025427_1,ptr,raw,(0.42621478375291044+0j),34.51071539496843,0.9583027640399725,0.9874995805232891
2669,HNU1,0025427,1,333,HNU1_0025427_1,ptr,zscore,(0.19315859068413235+0.0992549526829308j),-0.6963642084008873,0.6425825510727887,0.9688074363285348
2670,HNU1,0025427,1,333,HNU1_0025427_1,ptr,ptr,(0.42060469817851387+0j),34.43188050212389,0.9707934448866363,0.9651505226523838
2671,HNU1,0025427,1,333,HNU1_0025427_1,ptr,combat,(0.3956069261731759+0.005930454545034109j),34.701247897131516,0.8666973136310419,0.9819000712449751
2672,HNU1,0025430,3,334,HNU1_0025430_3,raw,raw,(0.19038650990012945+0j),13.663540152637141,0.9366760060426391,0.07901090864339161
2673,HNU1,0025430,3,334,HNU1_0025430_3,raw,zscore,(0.13456038008915616+0.06760411174650456j),1.699250374218064,0.42466979644624747,0.017055311015943642
2674,HNU1,0025430,3,334,HNU1_0025430_3,raw,ptr,(0.4241078548898356+0j),34.72298136645962,0.9568474998200395,0.008768008588132219
2675,HNU1,0025430,3,334,HNU1_0025430_3,raw,combat,(0.2052047671463549+0.0037015850584513747j),13.939020496579339,0.8513790130068746,0.06446962007965473
2676,HNU1,0025430,3,334,HNU1_0025430_3,ptr,raw,(0.4272736001954732+0j),34.51071539496842,0.9366760060426391,0.07901090864339161
2677,HNU1,0025430,3,334,HNU1_0025430_3,ptr,zscore,(0.23985321530078008+0.1205071599240554j),-0.5620687024866514,0.5638176497382255,0.0200001578173307
2678,HNU1,0025430,3,334,HNU1_0025430_3,ptr,ptr,(0.4230944452462742+0j),34.57115329044374,0.9434507872500866,0.011065191244430023
2679,HNU1,0025430,3,334,HNU1_0025430_3,ptr,combat,(0.41918665798158516+0.0057621465735236315j),34.728372942605155,0.8642476054327006,0.061852993361997476
2680,HNU1,0025427,2,335,HNU1_0025427_2,raw,raw,(0.14710685116629588+0j),12.019788257348571,0.9923747368130864,0.9483090067715735
2681,HNU1,0025427,2,335,HNU1_0025427_2,raw,zscore,(0.1132395282673665+0.06033187014211721j),-12.633656636043339,0.5891841954790344,0.9155518657189566
2682,HNU1,0025427,2,335,HNU1_0025427_2,raw,ptr,(0.3750057734757347+0j),30.943860487338743,0.9869143274048532,0.8642329949680478
2683,HNU1,0025427,2,335,HNU1_0025427_2,raw,combat,(0.15976851880553436+0.002852115254186182j),12.252365307119272,0.9716448000207575,0.9086563884158724
2684,HNU1,0025427,2,335,HNU1_0025427_2,ptr,raw,(0.4252679170452185+0j),34.510715394968415,0.9923747368130864,0.9483090067715735
2685,HNU1,0025427,2,335,HNU1_0025427_2,ptr,zscore,(0.20586158063319818+0.10430792962818831j),0.07580384577165233,0.7982056382795483,0.9092143255167701
2686,HNU1,0025427,2,335,HNU1_0025427_2,ptr,ptr,(0.4255873057958221+0j),34.46443816445952,0.9833330209282755,0.8764454597872273
2687,HNU1,0025427,2,335,HNU1_0025427_2,ptr,combat,(0.41050185810110645+0.004956558888135193j),34.7812584547654,0.9798366880277588,0.9150761580650835
2688,HNU1,0025430,4,336,HNU1_0025430_4,raw,raw,(0.211406866994689+0j),15.264080855857147,0.9787925545056063,0.4063112130880643
2689,HNU1,0025430,4,336,HNU1_0025430_4,raw,zscore,(0.12996052116612955+0.056086013318032146j),15.53393417313676,0.6728707997028095,0.13353755897285324
2690,HNU1,0025430,4,336,HNU1_0025430_4,raw,ptr,(0.4756451681627175+0j),38.07400860009556,0.9834620457310099,0.0933835461286876
2691,HNU1,0025430,4,336,HNU1_0025430_4,raw,combat,(0.22096796050799636+0.003336715051610472j),15.549352339296453,0.944764659438433,0.33481893192836576
2692,HNU1,0025430,4,336,HNU1_0025430_4,ptr,raw,(0.42969022214510405+0j),34.51071539496843,0.9787925545056063,0.4063112130880643
2693,HNU1,0025430,4,336,HNU1_0025430_4,ptr,zscore,(0.22620858388974507+0.10339408768350922j),-1.640744053369592,0.7028447698806115,0.13612199919012902
2694,HNU1,0025430,4,336,HNU1_0025430_4,ptr,ptr,(0.42248007742839566+0j),34.370498968724306,0.9808207446730617,0.09510052606023178
2695,HNU1,0025430,4,336,HNU1_0025430_4,ptr,combat,(0.385793498899237+0.005351564918222515j),34.653700039481805,0.9477337228478956,0.3443555915446237
2696,HNU1,0025427,3,337,HNU1_0025427_3,raw,raw,(0.15124523344526877+0j),12.152930299285714,0.9115770774539654,0.5677905688283004
2697,HNU1,0025427,3,337,HNU1_0025427_3,raw,zscore,(0.13556435104896739+0.07312005004272004j),-10.82402515527228,0.2747524251153196,0.31027691247699174
2698,HNU1,0025427,3,337,HNU1_0025427_3,raw,ptr,(0.3819956165973567+0j),31.527806975633062,0.9155064699561699,0.25731210381809716
2699,HNU1,0025427,3,337,HNU1_0025427_3,raw,combat,(0.16399626512294854+0.0028397773839165057j),12.392352848162036,0.7932003044093208,0.47823208816676677
2700,HNU1,0025427,3,337,HNU1_0025427_3,ptr,raw,(0.4241568047979254+0j),34.51071539496842,0.9115770774539654,0.5677905688283004
2701,HNU1,0025427,3,337,HNU1_0025427_3,ptr,zscore,(0.19300600418670472+0.1009180597226826j),0.03977291772215233,0.4923500030177434,0.24871473982795306
2702,HNU1,0025427,3,337,HNU1_0025427_3,ptr,ptr,(0.42146659299389844+0j),34.455279010854554,0.9192100010672366,0.29789320678264886
2703,HNU1,0025427,3,337,HNU1_0025427_3,ptr,combat,(0.378067293297408+0.005061648836722557j),34.73350498874428,0.8100842076967907,0.46103698413327543
2704,HNU1,0025430,5,338,HNU1_0025430_5,raw,raw,(0.18124741342231782+0j),12.732279568771428,0.981958681559455,0.898241888962664
2705,HNU1,0025430,5,338,HNU1_0025430_5,raw,zscore,(0.16764335863301705+0.08835381682254086j),-7.423343156393391,0.6523029747922111,0.8667007009983703
2706,HNU1,0025430,5,338,HNU1_0025430_5,raw,ptr,(0.4056365956818597+0j),32.80387004300048,0.9931465211971153,0.7704240069830629
2707,HNU1,0025430,5,338,HNU1_0025430_5,raw,combat,(0.19595303399955233+0.0023761785632305855j),12.90963006436409,0.9463161435012915,0.9060300778884176
2708,HNU1,0025430,5,338,HNU1_0025430_5,ptr,raw,(0.42623567408461166+0j),34.51071539496843,0.981958681559455,0.898241888962664
2709,HNU1,0025430,5,338,HNU1_0025430_5,ptr,zscore,(0.21245930600174073+0.10960543619180345j),0.16241362075153865,0.799431300303142,0.8791683886173369
2710,HNU1,0025430,5,338,HNU1_0025430_5,ptr,ptr,(0.42980285166335064+0j),34.60201819590056,0.9930936082946261,0.7807685269855349
2711,HNU1,0025430,5,338,HNU1_0025430_5,ptr,combat,(0.4174527610360572+0.003581621449215012j),34.75532256183718,0.9569789714521238,0.8967819304487257
2712,HNU1,0025427,4,339,HNU1_0025427_4,raw,raw,(0.16308474917110546+0j),12.948036019239996,0.991631704343794,0.8316772615398547
2713,HNU1,0025427,4,339,HNU1_0025427_4,raw,zscore,(0.11214235189980577+0.05908754751948134j),-3.169273330189761,0.6606828700177269,0.7524972685226003
2714,HNU1,0025427,4,339,HNU1_0025427_4,raw,ptr,(0.40861766958777584+0j),33.38356426182513,0.9904233997139269,0.658679951124136
2715,HNU1,0025427,4,339,HNU1_0025427_4,raw,combat,(0.17798518691202422+0.0025628303383780806j),13.239018891733194,0.9671438707761436,0.7467595634829116
2716,HNU1,0025427,4,339,HNU1_0025427_4,ptr,raw,(0.42548319282173097+0j),34.51071539496842,0.991631704343794,0.8316772615398547
2717,HNU1,0025427,4,339,HNU1_0025427_4,ptr,zscore,(0.18797882299128427+0.09706246713405721j),0.3129037117844477,0.820064893827688,0.743700802321023
2718,HNU1,0025427,4,339,HNU1_0025427_4,ptr,ptr,(0.4207870649944662+0j),34.369033177587205,0.9859489207917651,0.692870419208073
2719,HNU1,0025427,4,339,HNU1_0025427_4,ptr,combat,(0.41603383914831743+0.004749227764828499j),34.78323498074748,0.9764631605185129,0.7831234339206282
2720,HNU1,0025430,6,340,HNU1_0025430_6,raw,raw,(0.16899650707773722+0j),12.263630740652856,0.8528161654730099,0.287015806014117
2721,HNU1,0025430,6,340,HNU1_0025430_6,raw,zscore,(0.12397970648000103+0.0686584441326871j),-10.454259893864062,0.07545183343841756,0.07236647476213585
2722,HNU1,0025430,6,340,HNU1_0025430_6,raw,ptr,(0.38915718283940093+0j),31.645676063067366,0.7423857059461189,0.022097400478300323
2723,HNU1,0025430,6,340,HNU1_0025430_6,raw,combat,(0.1802943793289925+0.0028414717073420898j),12.478698524988099,0.671878719177577,0.24763755680608335
2724,HNU1,0025430,6,340,HNU1_0025430_6,ptr,raw,(0.4265005286203077+0j),34.51071539496842,0.8528161654730099,0.287015806014117
2725,HNU1,0025430,6,340,HNU1_0025430_6,ptr,zscore,(0.21752426748092152+0.11495556206492712j),-0.14525121650079229,0.18967992919652343,0.12514403979242145
2726,HNU1,0025430,6,340,HNU1_0025430_6,ptr,ptr,(0.42429049528611734+0j),34.31037690452672,0.7034887910506201,0.032922586395133575
2727,HNU1,0025430,6,340,HNU1_0025430_6,ptr,combat,(0.3961980529429387+0.004949093502090837j),34.73005335040182,0.7265323944565049,0.26965279428463473
2728,HNU1,0025427,5,341,HNU1_0025427_5,raw,raw,(0.1459982211034735+0j),11.940288844945716,0.9997872232826063,0.335811162512005
2729,HNU1,0025427,5,341,HNU1_0025427_5,raw,zscore,(0.1468583167137686+0.0817157041706669j),-11.99401676666058,0.9688543354291644,0.1654499521071579
2730,HNU1,0025427,5,341,HNU1_0025427_5,raw,ptr,(0.3793337526619032+0j),31.23201146679408,0.9999188720573167,0.07433031216448784
2731,HNU1,0025427,5,341,HNU1_0025427_5,raw,combat,(0.15909367529563415+0.0026564878485355985j),12.205011267582247,0.9993118710000946,0.2304312026385465
2732,HNU1,0025427,5,341,HNU1_0025427_5,ptr,raw,(0.42418752985053637+0j),34.51071539496842,0.9997872232826063,0.335811162512005
2733,HNU1,0025427,5,341,HNU1_0025427_5,ptr,zscore,(0.1905527262314164+0.09978693720369068j),0.19018444951257543,0.9943801125325585,0.15843848658654291
2734,HNU1,0025427,5,341,HNU1_0025427_5,ptr,ptr,(0.42366873084982487+0j),34.60764372669546,0.9999660910351433,0.08477682633470307
2735,HNU1,0025427,5,341,HNU1_0025427_5,ptr,combat,(0.4150431329352102+0.005900407312828394j),34.797924500166836,0.999429732206506,0.2664008409342507
2736,HNU1,0025431,1,342,HNU1_0025431_1,raw,raw,(0.15469623776208857+0j),12.423839054674286,0.9889214151053711,0.23396380869304179
2737,HNU1,0025431,1,342,HNU1_0025431_1,raw,zscore,(0.14072478132391344+0.07531918522106613j),-9.344281537444974,0.8701527416607424,0.07751778105390439
2738,HNU1,0025431,1,342,HNU1_0025431_1,raw,ptr,(0.3995004597987371+0j),32.19651218346869,0.9988680329890559,0.03858764872031334
2739,HNU1,0025431,1,342,HNU1_0025431_1,raw,combat,(0.16518172481507862+0.0026384642945283957j),12.688324026374834,0.9643294539556139,0.21021452410276037
2740,HNU1,0025431,1,342,HNU1_0025431_1,ptr,raw,(0.42603452821293997+0j),34.510715394968415,0.9889214151053711,0.23396380869304179
2741,HNU1,0025431,1,342,HNU1_0025431_1,ptr,zscore,(0.2209756058248978+0.11499600408014991j),0.743061807135834,0.9243785681668111,0.055368435226347684
2742,HNU1,0025431,1,342,HNU1_0025431_1,ptr,ptr,(0.43396669370301155+0j),34.781697156101586,0.9989839151619013,0.029411644144267238
2743,HNU1,0025431,1,342,HNU1_0025431_1,ptr,combat,(0.415806764192951+0.005612888754477162j),34.78063176422577,0.9757150081519033,0.20451825876838492
2744,HNU1,0025427,6,343,HNU1_0025427_6,raw,raw,(0.13806555430499873+0j),11.214702481182856,0.8609101114591344,0.7894175182391834
2745,HNU1,0025427,6,343,HNU1_0025427_6,raw,zscore,(0.1226716782697099+0.07269598004320152j),-18.81899197055826,0.1951143399630818,0.5664518461623465
2746,HNU1,0025427,6,343,HNU1_0025427_6,raw,ptr,(0.35368983655334263+0j),29.238939321548017,0.8991323073346968,0.3852001993254467
2747,HNU1,0025427,6,343,HNU1_0025427_6,raw,combat,(0.14963057865434443+0.0030432166237182373j),11.462483103267822,0.7159773955493606,0.6772738574525891
2748,HNU1,0025427,6,343,HNU1_0025427_6,ptr,raw,(0.42427134000880257+0j),34.51071539496842,0.8609101114591344,0.7894175182391834
2749,HNU1,0025427,6,343,HNU1_0025427_6,ptr,zscore,(0.21199746130884262+0.11352378483210843j),-0.12379074296840281,0.36751276747037587,0.6363726735363292
2750,HNU1,0025427,6,343,HNU1_0025427_6,ptr,ptr,(0.42350476968522766+0j),34.51538889862039,0.8917522286212531,0.47098147139976787
