,Sxfm,Dxfm,Dataset1,Dataset2,Average
1501,raw,ptr,BNU1,MRN_1,0.4928571428571427
1502,raw,ptr,BNU1,NYU_1,0.49285714285714294
1503,raw,ptr,BNU1,NYU_2,0.492857142857143
1504,raw,ptr,BNU1,SWU1,0.49285714285714277
1505,raw,ptr,BNU1,SWU2,0.49285648688046635
1506,raw,ptr,BNU1,SWU3,0.4928571428571426
1507,raw,ptr,BNU1,SWU4,0.4928045930755561
1508,raw,ptr,BNU1,UPSM_1,0.4928702873772203
1509,raw,ptr,BNU1,UWM,0.49285714285714277
1510,raw,ptr,BNU1,Utah1,0.492857142857143
1511,raw,ptr,BNU1,XHCUMS,0.49285714285714294
1512,raw,ptr,BNU2,BMB_1,0.4928562743307007
1513,raw,ptr,BNU2,BNU1,0.4928562200477986
1514,raw,ptr,BNU2,BNU2,0.492855391083472
1515,raw,ptr,BNU2,BNU3,0.492856353890375
1516,raw,ptr,BNU2,HNU1,0.4928564029937997
1517,raw,ptr,BNU2,IACAS_1,0.4928559480057374
1518,raw,ptr,BNU2,IBATRT,0.49285619464937597
1519,raw,ptr,BNU2,IPCAS_1,0.49285580617329067
1520,raw,ptr,BNU2,IPCAS_2,0.49285603151685686
1521,raw,ptr,BNU2,IPCAS_3,0.49285608821789195
1522,raw,ptr,BNU2,IPCAS_4,0.49285583457047716
1523,raw,ptr,BNU2,IPCAS_5,0.49285601943707125
1524,raw,ptr,BNU2,IPCAS_6,0.4928561490624641
1525,raw,ptr,BNU2,IPCAS_7,0.4928563416583322
1526,raw,ptr,BNU2,IPCAS_8,0.49285570737594026
1527,raw,ptr,BNU2,JHNU,0.4928559815689789
1528,raw,ptr,BNU2,MRN_1,0.4928561394139721
1529,raw,ptr,BNU2,NYU_1,0.4928560718245356
1530,raw,ptr,BNU2,NYU_2,0.49285680564785556
1531,raw,ptr,BNU2,SWU1,0.4928562706660326
1532,raw,ptr,BNU2,SWU2,0.49285533084806493
1533,raw,ptr,BNU2,SWU3,0.4928558824346235
1534,raw,ptr,BNU2,SWU4,0.4928053694273618
1535,raw,ptr,BNU2,UPSM_1,0.49286924012568556
1536,raw,ptr,BNU2,UWM,0.49285607182453595
1537,raw,ptr,BNU2,Utah1,0.49285608280948584
1538,raw,ptr,BNU2,XHCUMS,0.49285655394177774
1539,raw,ptr,BNU3,BMB_1,0.49285714285714294
1540,raw,ptr,BNU3,BNU1,0.49285714285714294
1541,raw,ptr,BNU3,BNU2,0.492856353890375
1542,raw,ptr,BNU3,BNU3,0.49285714285714277
1543,raw,ptr,BNU3,HNU1,0.492856911880602
1544,raw,ptr,BNU3,IACAS_1,0.4928571428571429
1545,raw,ptr,BNU3,IBATRT,0.49285714285714294
1546,raw,ptr,BNU3,IPCAS_1,0.4928567420766757
1547,raw,ptr,BNU3,IPCAS_2,0.49285714285714316
1548,raw,ptr,BNU3,IPCAS_3,0.49285714285714294
1549,raw,ptr,BNU3,IPCAS_4,0.49285714285714277
1550,raw,ptr,BNU3,IPCAS_5,0.492857142857143
1551,raw,ptr,BNU3,IPCAS_6,0.4928571428571429
1552,raw,ptr,BNU3,IPCAS_7,0.49285714285714305
1553,raw,ptr,BNU3,IPCAS_8,0.49285714285714294
1554,raw,ptr,BNU3,JHNU,0.49285714285714266
1555,raw,ptr,BNU3,MRN_1,0.49285714285714305
1556,raw,ptr,BNU3,NYU_1,0.49285714285714294
1557,raw,ptr,BNU3,NYU_2,0.4928571428571427
1558,raw,ptr,BNU3,SWU1,0.49285714285714305
1559,raw,ptr,BNU3,SWU2,0.49285661277497994
1560,raw,ptr,BNU3,SWU3,0.49285714285714294
1561,raw,ptr,BNU3,SWU4,0.49280808414496274
1562,raw,ptr,BNU3,UPSM_1,0.492868951837747
1563,raw,ptr,BNU3,UWM,0.49285714285714294
1564,raw,ptr,BNU3,Utah1,0.4928571428571429
1565,raw,ptr,BNU3,XHCUMS,0.49285714285714305
1566,raw,ptr,HNU1,BMB_1,0.4928568986819422
1567,raw,ptr,HNU1,BNU1,0.4928568902621079
1568,raw,ptr,HNU1,BNU2,0.4928564029937997
1569,raw,ptr,HNU1,BNU3,0.492856911880602
1570,raw,ptr,HNU1,HNU1,0.49285680101186197
1571,raw,ptr,HNU1,IACAS_1,0.492856853973807
1572,raw,ptr,HNU1,IBATRT,0.49285688647318227
1573,raw,ptr,HNU1,IPCAS_1,0.4928566453814307
1574,raw,ptr,HNU1,IPCAS_2,0.49285686417892477
1575,raw,ptr,HNU1,IPCAS_3,0.4928568715513643
1576,raw,ptr,HNU1,IPCAS_4,0.4928568412289542
1577,raw,ptr,HNU1,IPCAS_5,0.4928568626560929
1578,raw,ptr,HNU1,IPCAS_6,0.49285687989923443
1579,raw,ptr,HNU1,IPCAS_7,0.4928569097808148
1580,raw,ptr,HNU1,IPCAS_8,0.49285682827559596
1581,raw,ptr,HNU1,JHNU,0.49285685798607554
1582,raw,ptr,HNU1,MRN_1,0.4928568785437815
1583,raw,ptr,HNU1,NYU_1,0.4928568693809184
1584,raw,ptr,HNU1,NYU_2,0.49285701385892355
1585,raw,ptr,HNU1,SWU1,0.4928568980991854
1586,raw,ptr,HNU1,SWU2,0.4928565566711189
1587,raw,ptr,HNU1,SWU3,0.49285684645950045
1588,raw,ptr,HNU1,SWU4,0.49281845585583556
1589,raw,ptr,HNU1,UPSM_1,0.492865282489524
1590,raw,ptr,HNU1,UWM,0.4928568693809184
1591,raw,ptr,HNU1,Utah1,0.49285687083172025
1592,raw,ptr,HNU1,XHCUMS,0.492856950448918
1593,raw,ptr,IACAS_1,BMB_1,0.49285714285714266
1594,raw,ptr,IACAS_1,BNU1,0.492857142857143
1595,raw,ptr,IACAS_1,BNU2,0.4928559480057374
1596,raw,ptr,IACAS_1,BNU3,0.4928571428571429
1597,raw,ptr,IACAS_1,HNU1,0.492856853973807
1598,raw,ptr,IACAS_1,IACAS_1,0.4928571428571429
1599,raw,ptr,IACAS_1,IBATRT,0.4928571428571429
1600,raw,ptr,IACAS_1,IPCAS_1,0.49285653101477267
1601,raw,ptr,IACAS_1,IPCAS_2,0.49285714285714277
1602,raw,ptr,IACAS_1,IPCAS_3,0.49285714285714266
1603,raw,ptr,IACAS_1,IPCAS_4,0.4928571428571431
1604,raw,ptr,IACAS_1,IPCAS_5,0.49285714285714294
1605,raw,ptr,IACAS_1,IPCAS_6,0.49285714285714277
1606,raw,ptr,IACAS_1,IPCAS_7,0.49285714285714277
1607,raw,ptr,IACAS_1,IPCAS_8,0.4928571428571429
1608,raw,ptr,IACAS_1,JHNU,0.4928571428571429
1609,raw,ptr,IACAS_1,MRN_1,0.49285714285714294
1610,raw,ptr,IACAS_1,NYU_1,0.49285714285714277
1611,raw,ptr,IACAS_1,NYU_2,0.49285714285714305
1612,raw,ptr,IACAS_1,SWU1,0.49285714285714294
1613,raw,ptr,IACAS_1,SWU2,0.4928561799555995
1614,raw,ptr,IACAS_1,SWU3,0.4928571428571427
1615,raw,ptr,IACAS_1,SWU4,0.49279904434085414
1616,raw,ptr,IACAS_1,UPSM_1,0.49287263955449756
1617,raw,ptr,IACAS_1,UWM,0.49285714285714277
1618,raw,ptr,IACAS_1,Utah1,0.49285714285714266
1619,raw,ptr,IACAS_1,XHCUMS,0.49285714285714294
1620,raw,ptr,IBATRT,BMB_1,0.4928571428571429
1621,raw,ptr,IBATRT,BNU1,0.492857142857143
1622,raw,ptr,IBATRT,BNU2,0.49285619464937597
1623,raw,ptr,IBATRT,BNU3,0.49285714285714294
1624,raw,ptr,IBATRT,HNU1,0.49285688647318227
1625,raw,ptr,IBATRT,IACAS_1,0.4928571428571429
1626,raw,ptr,IBATRT,IBATRT,0.49285714285714294
1627,raw,ptr,IBATRT,IPCAS_1,0.4928566596732152
1628,raw,ptr,IBATRT,IPCAS_2,0.4928571428571427
1629,raw,ptr,IBATRT,IPCAS_3,0.4928571428571429
1630,raw,ptr,IBATRT,IPCAS_4,0.4928571428571429
1631,raw,ptr,IBATRT,IPCAS_5,0.49285714285714305
1632,raw,ptr,IBATRT,IPCAS_6,0.4928571428571427
1633,raw,ptr,IBATRT,IPCAS_7,0.49285714285714277
1634,raw,ptr,IBATRT,IPCAS_8,0.49285714285714294
1635,raw,ptr,IBATRT,JHNU,0.4928571428571427
1636,raw,ptr,IBATRT,MRN_1,0.49285714285714305
1637,raw,ptr,IBATRT,NYU_1,0.49285714285714277
1638,raw,ptr,IBATRT,NYU_2,0.4928571428571429
1639,raw,ptr,IBATRT,SWU1,0.49285714285714277
1640,raw,ptr,IBATRT,SWU2,0.4928564613229336
1641,raw,ptr,IBATRT,SWU3,0.49285714285714294
1642,raw,ptr,IBATRT,SWU4,0.49280399591894747
1643,raw,ptr,IBATRT,UPSM_1,0.49287052636849465
1644,raw,ptr,IBATRT,UWM,0.49285714285714277
1645,raw,ptr,IBATRT,Utah1,0.49285714285714277
1646,raw,ptr,IBATRT,XHCUMS,0.492857142857143
1647,raw,ptr,IPCAS_1,BMB_1,0.49285670097098655
1648,raw,ptr,IPCAS_1,BNU1,0.4928566728509584
1649,raw,ptr,IPCAS_1,BNU2,0.49285580617329067
1650,raw,ptr,IPCAS_1,BNU3,0.4928567420766757
1651,raw,ptr,IPCAS_1,HNU1,0.4928566453814307
1652,raw,ptr,IPCAS_1,IACAS_1,0.49285653101477267
1653,raw,ptr,IPCAS_1,IBATRT,0.4928566596732152
1654,raw,ptr,IPCAS_1,IPCAS_1,0.4928562358276642
1655,raw,ptr,IPCAS_1,IPCAS_2,0.4928565747177992
1656,raw,ptr,IPCAS_1,IPCAS_3,0.4928566043083902
1657,raw,ptr,IPCAS_1,IPCAS_4,0.49285647141973665
1658,raw,ptr,IPCAS_1,IPCAS_5,0.4928565684051398
1659,raw,ptr,IPCAS_1,IPCAS_6,0.49285663598772844
1660,raw,ptr,IPCAS_1,IPCAS_7,0.4928567357651721
1661,raw,ptr,IPCAS_1,IPCAS_8,0.49285640427599603
1662,raw,ptr,IPCAS_1,JHNU,0.49285654859645
1663,raw,ptr,IPCAS_1,MRN_1,0.49285663096921933
1664,raw,ptr,IPCAS_1,NYU_1,0.4928565957599971
1665,raw,ptr,IPCAS_1,NYU_2,0.49285697306837367
1666,raw,ptr,IPCAS_1,SWU1,0.49285669907447943
1667,raw,ptr,IPCAS_1,SWU2,0.492855902633162
1668,raw,ptr,IPCAS_1,SWU3,0.4928564965986392
1669,raw,ptr,IPCAS_1,SWU4,0.4928051779406706
1670,raw,ptr,IPCAS_1,UPSM_1,0.49286968110535667
1671,raw,ptr,IPCAS_1,UWM,0.49285659575999696
1672,raw,ptr,IPCAS_1,Utah1,0.4928566014887629
1673,raw,ptr,IPCAS_1,XHCUMS,0.4928568448705132
1674,raw,ptr,IPCAS_2,BMB_1,0.4928571428571429
1675,raw,ptr,IPCAS_2,BNU1,0.49285714285714277
1676,raw,ptr,IPCAS_2,BNU2,0.49285603151685686
1677,raw,ptr,IPCAS_2,BNU3,0.49285714285714316
1678,raw,ptr,IPCAS_2,HNU1,0.49285686417892477
1679,raw,ptr,IPCAS_2,IACAS_1,0.49285714285714277
1680,raw,ptr,IPCAS_2,IBATRT,0.4928571428571427
1681,raw,ptr,IPCAS_2,IPCAS_1,0.4928565747177992
1682,raw,ptr,IPCAS_2,IPCAS_2,0.49285714285714277
1683,raw,ptr,IPCAS_2,IPCAS_3,0.49285714285714294
1684,raw,ptr,IPCAS_2,IPCAS_4,0.49285714285714277
1685,raw,ptr,IPCAS_2,IPCAS_5,0.4928571428571429
1686,raw,ptr,IPCAS_2,IPCAS_6,0.492857142857143
1687,raw,ptr,IPCAS_2,IPCAS_7,0.49285714285714294
1688,raw,ptr,IPCAS_2,IPCAS_8,0.49285714285714294
1689,raw,ptr,IPCAS_2,JHNU,0.49285714285714277
1690,raw,ptr,IPCAS_2,MRN_1,0.4928571428571427
1691,raw,ptr,IPCAS_2,NYU_1,0.4928571428571431
1692,raw,ptr,IPCAS_2,NYU_2,0.49285714285714277
1693,raw,ptr,IPCAS_2,SWU1,0.4928571428571427
1694,raw,ptr,IPCAS_2,SWU2,0.49285628255986264
1695,raw,ptr,IPCAS_2,SWU3,0.4928571428571429
1696,raw,ptr,IPCAS_2,SWU4,0.4928005670842252
1697,raw,ptr,IPCAS_2,UPSM_1,0.49287196352407603
1698,raw,ptr,IPCAS_2,UWM,0.4928571428571429
1699,raw,ptr,IPCAS_2,Utah1,0.49285714285714277
1700,raw,ptr,IPCAS_2,XHCUMS,0.4928571428571431
1701,raw,ptr,IPCAS_3,BMB_1,0.4928571428571429
1702,raw,ptr,IPCAS_3,BNU1,0.4928571428571427
1703,raw,ptr,IPCAS_3,BNU2,0.49285608821789195
1704,raw,ptr,IPCAS_3,BNU3,0.49285714285714294
1705,raw,ptr,IPCAS_3,HNU1,0.4928568715513643
1706,raw,ptr,IPCAS_3,IACAS_1,0.49285714285714266
1707,raw,ptr,IPCAS_3,IBATRT,0.4928571428571429
1708,raw,ptr,IPCAS_3,IPCAS_1,0.4928566043083902
1709,raw,ptr,IPCAS_3,IPCAS_2,0.49285714285714294
1710,raw,ptr,IPCAS_3,IPCAS_3,0.49285714285714277
1711,raw,ptr,IPCAS_3,IPCAS_4,0.49285714285714266
1712,raw,ptr,IPCAS_3,IPCAS_5,0.4928571428571427
1713,raw,ptr,IPCAS_3,IPCAS_6,0.49285714285714266
1714,raw,ptr,IPCAS_3,IPCAS_7,0.4928571428571429
1715,raw,ptr,IPCAS_3,IPCAS_8,0.49285714285714266
1716,raw,ptr,IPCAS_3,JHNU,0.49285714285714266
1717,raw,ptr,IPCAS_3,MRN_1,0.49285714285714277
1718,raw,ptr,IPCAS_3,NYU_1,0.49285714285714294
1719,raw,ptr,IPCAS_3,NYU_2,0.49285714285714294
1720,raw,ptr,IPCAS_3,SWU1,0.492857142857143
1721,raw,ptr,IPCAS_3,SWU2,0.49285634773389864
1722,raw,ptr,IPCAS_3,SWU3,0.49285714285714266
1723,raw,ptr,IPCAS_3,SWU4,0.4928016851825037
1724,raw,ptr,IPCAS_3,UPSM_1,0.49287148233359096
1725,raw,ptr,IPCAS_3,UWM,0.4928571428571427
1726,raw,ptr,IPCAS_3,Utah1,0.49285714285714277
1727,raw,ptr,IPCAS_3,XHCUMS,0.4928571428571425
1728,raw,ptr,IPCAS_4,BMB_1,0.49285714285714277
1729,raw,ptr,IPCAS_4,BNU1,0.4928571428571431
1730,raw,ptr,IPCAS_4,BNU2,0.49285583457047716
1731,raw,ptr,IPCAS_4,BNU3,0.49285714285714277
1732,raw,ptr,IPCAS_4,HNU1,0.4928568412289542
1733,raw,ptr,IPCAS_4,IACAS_1,0.4928571428571431
1734,raw,ptr,IPCAS_4,IBATRT,0.4928571428571429
1735,raw,ptr,IPCAS_4,IPCAS_1,0.49285647141973665
1736,raw,ptr,IPCAS_4,IPCAS_2,0.49285714285714277
1737,raw,ptr,IPCAS_4,IPCAS_3,0.49285714285714266
1738,raw,ptr,IPCAS_4,IPCAS_4,0.49285714285714294
1739,raw,ptr,IPCAS_4,IPCAS_5,0.4928571428571429
1740,raw,ptr,IPCAS_4,IPCAS_6,0.4928571428571429
1741,raw,ptr,IPCAS_4,IPCAS_7,0.49285714285714305
1742,raw,ptr,IPCAS_4,IPCAS_8,0.49285714285714277
1743,raw,ptr,IPCAS_4,JHNU,0.4928571428571429
1744,raw,ptr,IPCAS_4,MRN_1,0.49285714285714305
1745,raw,ptr,IPCAS_4,NYU_1,0.4928571428571429
1746,raw,ptr,IPCAS_4,NYU_2,0.4928571428571429
1747,raw,ptr,IPCAS_4,SWU1,0.4928571428571431
1748,raw,ptr,IPCAS_4,SWU2,0.492856026301098
1749,raw,ptr,IPCAS_4,SWU3,0.49285714285714294
1750,raw,ptr,IPCAS_4,SWU4,0.49279718220892194
1751,raw,ptr,IPCAS_4,UPSM_1,0.4928735004821282
1752,raw,ptr,IPCAS_4,UWM,0.49285714285714266
1753,raw,ptr,IPCAS_4,Utah1,0.49285714285714277
1754,raw,ptr,IPCAS_4,XHCUMS,0.49285714285714277
1755,raw,ptr,IPCAS_5,BMB_1,0.4928571428571427
1756,raw,ptr,IPCAS_5,BNU1,0.49285714285714277
1757,raw,ptr,IPCAS_5,BNU2,0.49285601943707125
1758,raw,ptr,IPCAS_5,BNU3,0.492857142857143
1759,raw,ptr,IPCAS_5,HNU1,0.4928568626560929
1760,raw,ptr,IPCAS_5,IACAS_1,0.49285714285714294
1761,raw,ptr,IPCAS_5,IBATRT,0.49285714285714305
1762,raw,ptr,IPCAS_5,IPCAS_1,0.4928565684051398
1763,raw,ptr,IPCAS_5,IPCAS_2,0.4928571428571429
1764,raw,ptr,IPCAS_5,IPCAS_3,0.4928571428571427
1765,raw,ptr,IPCAS_5,IPCAS_4,0.4928571428571429
1766,raw,ptr,IPCAS_5,IPCAS_5,0.49285714285714294
1767,raw,ptr,IPCAS_5,IPCAS_6,0.4928571428571429
1768,raw,ptr,IPCAS_5,IPCAS_7,0.49285714285714294
1769,raw,ptr,IPCAS_5,IPCAS_8,0.49285714285714294
1770,raw,ptr,IPCAS_5,JHNU,0.49285714285714305
1771,raw,ptr,IPCAS_5,MRN_1,0.49285714285714277
1772,raw,ptr,IPCAS_5,NYU_1,0.4928571428571429
1773,raw,ptr,IPCAS_5,NYU_2,0.49285714285714305
1774,raw,ptr,IPCAS_5,SWU1,0.49285714285714266
1775,raw,ptr,IPCAS_5,SWU2,0.4928562682215745
1776,raw,ptr,IPCAS_5,SWU3,0.49285714285714294
1777,raw,ptr,IPCAS_5,SWU4,0.4928003380325125
1778,raw,ptr,IPCAS_5,UPSM_1,0.49287206366371755
1779,raw,ptr,IPCAS_5,UWM,0.49285714285714294
1780,raw,ptr,IPCAS_5,Utah1,0.4928571428571429
1781,raw,ptr,IPCAS_5,XHCUMS,0.49285714285714294
1782,raw,ptr,IPCAS_6,BMB_1,0.4928571428571429
1783,raw,ptr,IPCAS_6,BNU1,0.49285714285714305
1784,raw,ptr,IPCAS_6,BNU2,0.4928561490624641
1785,raw,ptr,IPCAS_6,BNU3,0.4928571428571429
1786,raw,ptr,IPCAS_6,HNU1,0.49285687989923443
1787,raw,ptr,IPCAS_6,IACAS_1,0.49285714285714277
1788,raw,ptr,IPCAS_6,IBATRT,0.4928571428571427
1789,raw,ptr,IPCAS_6,IPCAS_1,0.49285663598772844
1790,raw,ptr,IPCAS_6,IPCAS_2,0.492857142857143
1791,raw,ptr,IPCAS_6,IPCAS_3,0.49285714285714266
1792,raw,ptr,IPCAS_6,IPCAS_4,0.4928571428571429
1793,raw,ptr,IPCAS_6,IPCAS_5,0.4928571428571429
1794,raw,ptr,IPCAS_6,IPCAS_6,0.4928571428571427
1795,raw,ptr,IPCAS_6,IPCAS_7,0.4928571428571429
1796,raw,ptr,IPCAS_6,IPCAS_8,0.49285714285714294
1797,raw,ptr,IPCAS_6,JHNU,0.492857142857143
1798,raw,ptr,IPCAS_6,MRN_1,0.492857142857143
1799,raw,ptr,IPCAS_6,NYU_1,0.49285714285714294
1800,raw,ptr,IPCAS_6,NYU_2,0.4928571428571426
1801,raw,ptr,IPCAS_6,SWU1,0.4928571428571431
1802,raw,ptr,IPCAS_6,SWU2,0.49285641399416896
1803,raw,ptr,IPCAS_6,SWU3,0.49285714285714294
1804,raw,ptr,IPCAS_6,SWU4,0.4928029699162791
1805,raw,ptr,IPCAS_6,UPSM_1,0.49287094460322406
1806,raw,ptr,IPCAS_6,UWM,0.4928571428571429
1807,raw,ptr,IPCAS_6,Utah1,0.4928571428571429
1808,raw,ptr,IPCAS_6,XHCUMS,0.49285714285714266
1809,raw,ptr,IPCAS_7,BMB_1,0.49285714285714277
1810,raw,ptr,IPCAS_7,BNU1,0.49285714285714305
1811,raw,ptr,IPCAS_7,BNU2,0.4928563416583322
1812,raw,ptr,IPCAS_7,BNU3,0.49285714285714305
1813,raw,ptr,IPCAS_7,HNU1,0.4928569097808148
1814,raw,ptr,IPCAS_7,IACAS_1,0.49285714285714277
1815,raw,ptr,IPCAS_7,IBATRT,0.49285714285714277
1816,raw,ptr,IPCAS_7,IPCAS_1,0.4928567357651721
1817,raw,ptr,IPCAS_7,IPCAS_2,0.49285714285714294
1818,raw,ptr,IPCAS_7,IPCAS_3,0.4928571428571429
1819,raw,ptr,IPCAS_7,IPCAS_4,0.49285714285714305
1820,raw,ptr,IPCAS_7,IPCAS_5,0.49285714285714294
1821,raw,ptr,IPCAS_7,IPCAS_6,0.4928571428571429
1822,raw,ptr,IPCAS_7,IPCAS_7,0.49285714285714294
1823,raw,ptr,IPCAS_7,IPCAS_8,0.49285714285714294
1824,raw,ptr,IPCAS_7,JHNU,0.49285714285714294
1825,raw,ptr,IPCAS_7,MRN_1,0.49285714285714294
1826,raw,ptr,IPCAS_7,NYU_1,0.49285714285714277
1827,raw,ptr,IPCAS_7,NYU_2,0.4928571428571431
1828,raw,ptr,IPCAS_7,SWU1,0.49285714285714305
1829,raw,ptr,IPCAS_7,SWU2,0.49285660184545105
1830,raw,ptr,IPCAS_7,SWU3,0.49285714285714277
1831,raw,ptr,IPCAS_7,SWU4,0.4928077386610734
1832,raw,ptr,IPCAS_7,UPSM_1,0.4928690795024024
1833,raw,ptr,IPCAS_7,UWM,0.4928571428571428
1834,raw,ptr,IPCAS_7,Utah1,0.4928571428571428
1835,raw,ptr,IPCAS_7,XHCUMS,0.492857142857143
1836,raw,ptr,IPCAS_8,BMB_1,0.4928571428571429
1837,raw,ptr,IPCAS_8,BNU1,0.4928571428571429
1838,raw,ptr,IPCAS_8,BNU2,0.49285570737594026
1839,raw,ptr,IPCAS_8,BNU3,0.49285714285714294
1840,raw,ptr,IPCAS_8,HNU1,0.49285682827559596
1841,raw,ptr,IPCAS_8,IACAS_1,0.4928571428571429
1842,raw,ptr,IPCAS_8,IBATRT,0.49285714285714294
1843,raw,ptr,IPCAS_8,IPCAS_1,0.49285640427599603
1844,raw,ptr,IPCAS_8,IPCAS_2,0.49285714285714294
1845,raw,ptr,IPCAS_8,IPCAS_3,0.49285714285714266
1846,raw,ptr,IPCAS_8,IPCAS_4,0.49285714285714277
1847,raw,ptr,IPCAS_8,IPCAS_5,0.49285714285714294
1848,raw,ptr,IPCAS_8,IPCAS_6,0.49285714285714294
1849,raw,ptr,IPCAS_8,IPCAS_7,0.49285714285714294
1850,raw,ptr,IPCAS_8,IPCAS_8,0.4928571428571429
1851,raw,ptr,IPCAS_8,JHNU,0.4928571428571429
1852,raw,ptr,IPCAS_8,MRN_1,0.49285714285714294
1853,raw,ptr,IPCAS_8,NYU_1,0.4928571428571427
1854,raw,ptr,IPCAS_8,NYU_2,0.49285714285714305
1855,raw,ptr,IPCAS_8,SWU1,0.49285714285714294
1856,raw,ptr,IPCAS_8,SWU2,0.4928558309037901
1857,raw,ptr,IPCAS_8,SWU3,0.49285714285714277
1858,raw,ptr,IPCAS_8,SWU4,0.4927953332021486
1859,raw,ptr,IPCAS_8,UPSM_1,0.4928743950397447
1860,raw,ptr,IPCAS_8,UWM,0.4928571428571426
1861,raw,ptr,IPCAS_8,Utah1,0.49285714285714266
1862,raw,ptr,IPCAS_8,XHCUMS,0.49285714285714294
1863,raw,ptr,JHNU,BMB_1,0.49285714285714305
1864,raw,ptr,JHNU,BNU1,0.4928571428571427
1865,raw,ptr,JHNU,BNU2,0.4928559815689789
1866,raw,ptr,JHNU,BNU3,0.49285714285714266
1867,raw,ptr,JHNU,HNU1,0.49285685798607554
1868,raw,ptr,JHNU,IACAS_1,0.4928571428571429
1869,raw,ptr,JHNU,IBATRT,0.4928571428571427
1870,raw,ptr,JHNU,IPCAS_1,0.49285654859645
1871,raw,ptr,JHNU,IPCAS_2,0.49285714285714277
1872,raw,ptr,JHNU,IPCAS_3,0.49285714285714266
1873,raw,ptr,JHNU,IPCAS_4,0.4928571428571429
1874,raw,ptr,JHNU,IPCAS_5,0.49285714285714305
1875,raw,ptr,JHNU,IPCAS_6,0.492857142857143
1876,raw,ptr,JHNU,IPCAS_7,0.49285714285714294
1877,raw,ptr,JHNU,IPCAS_8,0.4928571428571429
1878,raw,ptr,JHNU,JHNU,0.49285714285714294
1879,raw,ptr,JHNU,MRN_1,0.4928571428571431
1880,raw,ptr,JHNU,NYU_1,0.49285714285714294
1881,raw,ptr,JHNU,NYU_2,0.49285714285714277
1882,raw,ptr,JHNU,SWU1,0.4928571428571429
1883,raw,ptr,JHNU,SWU2,0.49285622218812325
1884,raw,ptr,JHNU,SWU3,0.4928571428571427
1885,raw,ptr,JHNU,SWU4,0.49279963961253764
1886,raw,ptr,JHNU,UPSM_1,0.4928723723700605
1887,raw,ptr,JHNU,UWM,0.4928571428571429
1888,raw,ptr,JHNU,Utah1,0.49285714285714266
1889,raw,ptr,JHNU,XHCUMS,0.4928571428571429
1890,raw,ptr,MRN_1,BMB_1,0.492857142857143
1891,raw,ptr,MRN_1,BNU1,0.4928571428571427
1892,raw,ptr,MRN_1,BNU2,0.4928561394139721
1893,raw,ptr,MRN_1,BNU3,0.49285714285714305
1894,raw,ptr,MRN_1,HNU1,0.4928568785437815
1895,raw,ptr,MRN_1,IACAS_1,0.49285714285714294
1896,raw,ptr,MRN_1,IBATRT,0.49285714285714305
1897,raw,ptr,MRN_1,IPCAS_1,0.49285663096921933
1898,raw,ptr,MRN_1,IPCAS_2,0.4928571428571427
1899,raw,ptr,MRN_1,IPCAS_3,0.49285714285714277
1900,raw,ptr,MRN_1,IPCAS_4,0.49285714285714305
1901,raw,ptr,MRN_1,IPCAS_5,0.49285714285714277
1902,raw,ptr,MRN_1,IPCAS_6,0.492857142857143
1903,raw,ptr,MRN_1,IPCAS_7,0.49285714285714294
1904,raw,ptr,MRN_1,IPCAS_8,0.49285714285714294
1905,raw,ptr,MRN_1,JHNU,0.4928571428571431
1906,raw,ptr,MRN_1,MRN_1,0.492857142857143
1907,raw,ptr,MRN_1,NYU_1,0.4928571428571429
1908,raw,ptr,MRN_1,NYU_2,0.492857142857143
1909,raw,ptr,MRN_1,SWU1,0.492857142857143
1910,raw,ptr,MRN_1,SWU2,0.4928564037284935
1911,raw,ptr,MRN_1,SWU3,0.49285714285714277
1912,raw,ptr,MRN_1,SWU4,0.49280275994364026
1913,raw,ptr,MRN_1,UPSM_1,0.4928710314066588
1914,raw,ptr,MRN_1,UWM,0.49285714285714277
1915,raw,ptr,MRN_1,Utah1,0.49285714285714277
1916,raw,ptr,MRN_1,XHCUMS,0.4928571428571429
1917,raw,ptr,NYU_1,BMB_1,0.4928571428571429
1918,raw,ptr,NYU_1,BNU1,0.49285714285714294
1919,raw,ptr,NYU_1,BNU2,0.4928560718245356
1920,raw,ptr,NYU_1,BNU3,0.49285714285714294
1921,raw,ptr,NYU_1,HNU1,0.4928568693809184
1922,raw,ptr,NYU_1,IACAS_1,0.49285714285714277
1923,raw,ptr,NYU_1,IBATRT,0.49285714285714277
1924,raw,ptr,NYU_1,IPCAS_1,0.4928565957599971
1925,raw,ptr,NYU_1,IPCAS_2,0.4928571428571431
1926,raw,ptr,NYU_1,IPCAS_3,0.49285714285714294
1927,raw,ptr,NYU_1,IPCAS_4,0.4928571428571429
1928,raw,ptr,NYU_1,IPCAS_5,0.4928571428571429
1929,raw,ptr,NYU_1,IPCAS_6,0.49285714285714294
1930,raw,ptr,NYU_1,IPCAS_7,0.49285714285714277
1931,raw,ptr,NYU_1,IPCAS_8,0.4928571428571427
1932,raw,ptr,NYU_1,JHNU,0.49285714285714294
1933,raw,ptr,NYU_1,MRN_1,0.4928571428571429
1934,raw,ptr,NYU_1,NYU_1,0.49285714285714294
1935,raw,ptr,NYU_1,NYU_2,0.49285714285714294
1936,raw,ptr,NYU_1,SWU1,0.4928571428571429
1937,raw,ptr,NYU_1,SWU2,0.4928563292426606
